variable	sitID	year
Acacia_cyclops	1_1	2002
Acacia_cyclops	1_3	2002
Acacia_cyclops	2_3	2002
Acacia_cyclops	4_2	2002
Acacia_cyclops	6_3	2002
Acacia_cyclops	7_1	2002
Acacia_cyclops	7_2	2002
Acacia_cyclops	7_3	2002
Acacia_cyclops	10_1	2002
Acacia_cyclops	10_2	2002
Acacia_cyclops	10_3	2002
Acacia_cyclops	11_1	2002
Acacia_cyclops	11_2	2002
Acacia_cyclops	11_3	2002
Acacia_cyclops	12_3	2002
Acacia_cyclops	13_1	2002
Acacia_cyclops	13_2	2002
Acacia_cyclops	14_1	2002
Acacia_cyclops	14_2	2002
Acacia_cyclops	14_3	2002
Acacia_cyclops	15_1	2002
Acacia_cyclops	16_2	2002
Acacia_cyclops	16_3	2002
Acacia_cyclops	17_1	2002
Acacia_cyclops	17_3	2002
Acacia_cyclops	18_1	2002
Acacia_cyclops	18_2	2002
Acacia_cyclops	19_1	2002
Acacia_cyclops	19_2	2002
Acacia_cyclops	19_3	2002
Acacia_cyclops	20_1	2002
Acacia_cyclops	20_2	2002
Acacia_cyclops	20_3	2002
Acacia_cyclops	21_1	2002
Acacia_cyclops	21_2	2002
Acacia_cyclops	22_2	2002
Acacia_cyclops	24_1	2002
Acacia_cyclops	24_2	2002
Acacia_cyclops	24_3	2002
Acacia_cyclops	25_1	2002
Acacia_cyclops	25_2	2002
Acacia_cyclops	25_3	2002
Acacia_cyclops	26_3	2002
Acacia_cyclops	29_1	2002
Acacia_cyclops	29_2	2002
Acacia_cyclops	29_3	2002
Acacia_cyclops	30_4	2002
Acacia_cyclops	32_1	2002
Acacia_cyclops	32_2	2002
Acacia_cyclops	32_3	2002
Acacia_cyclops	33_1	2002
Acacia_cyclops	33_2	2002
Acacia_cyclops	33_3	2002
Acacia_cyclops	41_4	2002
Acacia_cyclops	42_1	2002
Acacia_cyclops	42_2	2002
Acacia_cyclops	42_3	2002
Acacia_cyclops	43_1	2002
Acacia_cyclops	43_2	2002
Acacia_cyclops	43_3	2002
Acacia_cyclops	44_1	2002
Acacia_cyclops	44_2	2002
Acacia_cyclops	44_3	2002
Acacia_cyclops	48_5	2002
Acacia_cyclops	49_2	2002
Acacia_cyclops	49_3	2002
Acacia_cyclops	50_1	2002
Acacia_cyclops	50_2	2002
Acacia_cyclops	50_3	2002
Acacia_cyclops	51_1	2002
Acacia_cyclops	52_2	2002
Acacia_cyclops	52_3	2002
Acacia_cyclops	1_3	2008
Acacia_cyclops	7_5	2008
Acacia_cyclops	9_1	2008
Acacia_cyclops	10_1	2008
Acacia_cyclops	11_1	2008
Acacia_cyclops	16_2	2008
Acacia_cyclops	17_2	2008
Acacia_cyclops	18_2	2008
Acacia_cyclops	19_1	2008
Acacia_cyclops	20_4	2008
Acacia_cyclops	24_1	2008
Acacia_cyclops	25_1	2008
Acacia_cyclops	29_3	2008
Acacia_cyclops	30_4	2008
Acacia_cyclops	32_2	2008
Acacia_cyclops	33_3	2008
Acacia_cyclops	42_1	2008
Acacia_cyclops	43_1	2008
Acacia_cyclops	44_1	2008
Acacia_cyclops	49_1	2008
Acacia_cyclops	50_1	2008
Acacia_cyclops	25_1	2011
Acacia_cyclops	7_2	2014
Acacia_cyclops	10_1	2014
Acacia_cyclops	18_2	2014
Acacia_cyclops	49_2	2014
Acacia_cyclops	7_1_1	2002
Acacia_cyclops	7_2_3	2002
Acacia_cyclops	7_2_4	2002
Acacia_cyclops	7_5_10	2002
Acacia_cyclops	8_1_2	2002
Acacia_cyclops	10_1_2	2002
Acacia_cyclops	10_4_7	2002
Acacia_cyclops	10_5_9	2002
Acacia_cyclops	10_5_10	2002
Acacia_cyclops	11_1_2	2002
Acacia_cyclops	11_3_5	2002
Acacia_cyclops	11_6_12	2002
Acacia_cyclops	13_1_2	2002
Acacia_cyclops	13_2_3	2002
Acacia_cyclops	13_4_7	2002
Acacia_cyclops	13_4_8	2002
Acacia_cyclops	13_5_9	2002
Acacia_cyclops	13_6_12	2002
Acacia_cyclops	14_6_11	2002
Acacia_cyclops	15_3_6	2002
Acacia_cyclops	15_4_8	2002
Acacia_cyclops	16_2_3	2002
Acacia_cyclops	16_3_5	2002
Acacia_cyclops	16_3_6	2002
Acacia_cyclops	16_6_11	2002
Acacia_cyclops	17_1_1	2002
Acacia_cyclops	17_2_4	2002
Acacia_cyclops	17_3_6	2002
Acacia_cyclops	18_2_3	2002
Acacia_cyclops	19_3_5	2002
Acacia_cyclops	19_5_10	2002
Acacia_cyclops	19_6_12	2002
Acacia_cyclops	20_2_4	2002
Acacia_cyclops	20_4_8	2002
Acacia_cyclops	20_5_9	2002
Acacia_cyclops	20_5_10	2002
Acacia_cyclops	21_2_3	2002
Acacia_cyclops	24_1_1	2002
Acacia_cyclops	24_1_2	2002
Acacia_cyclops	24_2_3	2002
Acacia_cyclops	24_2_4	2002
Acacia_cyclops	24_3_5	2002
Acacia_cyclops	24_3_6	2002
Acacia_cyclops	24_4_7	2002
Acacia_cyclops	24_5_10	2002
Acacia_cyclops	24_6_12	2002
Acacia_cyclops	25_1_1	2002
Acacia_cyclops	25_1_2	2002
Acacia_cyclops	25_2_3	2002
Acacia_cyclops	25_2_4	2002
Acacia_cyclops	25_3_5	2002
Acacia_cyclops	25_3_6	2002
Acacia_cyclops	25_4_7	2002
Acacia_cyclops	25_4_8	2002
Acacia_cyclops	25_5_9	2002
Acacia_cyclops	25_5_10	2002
Acacia_cyclops	25_6_11	2002
Acacia_cyclops	25_6_12	2002
Acacia_cyclops	26_1_2	2002
Acacia_cyclops	26_5_10	2002
Acacia_cyclops	26_6_12	2002
Acacia_cyclops	29_1_1	2002
Acacia_cyclops	29_1_2	2002
Acacia_cyclops	29_2_3	2002
Acacia_cyclops	29_2_4	2002
Acacia_cyclops	29_3_5	2002
Acacia_cyclops	29_3_6	2002
Acacia_cyclops	29_4_7	2002
Acacia_cyclops	29_4_8	2002
Acacia_cyclops	29_5_9	2002
Acacia_cyclops	29_5_10	2002
Acacia_cyclops	29_6_11	2002
Acacia_cyclops	29_6_12	2002
Acacia_cyclops	30_4_7	2002
Acacia_cyclops	32_1_2	2002
Acacia_cyclops	32_2_4	2002
Acacia_cyclops	32_3_6	2002
Acacia_cyclops	32_4_7	2002
Acacia_cyclops	33_1_2	2002
Acacia_cyclops	33_2_3	2002
Acacia_cyclops	33_5_9	2002
Acacia_cyclops	42_1_1	2002
Acacia_cyclops	42_1_2	2002
Acacia_cyclops	42_2_3	2002
Acacia_cyclops	42_3_5	2002
Acacia_cyclops	42_3_6	2002
Acacia_cyclops	42_4_8	2002
Acacia_cyclops	42_5_9	2002
Acacia_cyclops	42_5_10	2002
Acacia_cyclops	42_6_11	2002
Acacia_cyclops	42_6_12	2002
Acacia_cyclops	43_1_2	2002
Acacia_cyclops	43_2_3	2002
Acacia_cyclops	43_2_4	2002
Acacia_cyclops	43_3_5	2002
Acacia_cyclops	43_3_6	2002
Acacia_cyclops	43_4_7	2002
Acacia_cyclops	43_4_8	2002
Acacia_cyclops	43_5_9	2002
Acacia_cyclops	43_5_10	2002
Acacia_cyclops	44_1_1	2002
Acacia_cyclops	44_1_2	2002
Acacia_cyclops	44_2_3	2002
Acacia_cyclops	44_2_4	2002
Acacia_cyclops	44_3_5	2002
Acacia_cyclops	44_3_6	2002
Acacia_cyclops	44_4_7	2002
Acacia_cyclops	44_4_8	2002
Acacia_cyclops	44_5_9	2002
Acacia_cyclops	44_5_10	2002
Acacia_cyclops	44_6_11	2002
Acacia_cyclops	44_6_12	2002
Acacia_cyclops	49_2_4	2002
Acacia_cyclops	49_5_10	2002
Acacia_cyclops	50_1_1	2002
Acacia_cyclops	50_1_2	2002
Acacia_cyclops	50_2_3	2002
Acacia_cyclops	50_2_4	2002
Acacia_cyclops	50_3_5	2002
Acacia_cyclops	50_3_6	2002
Acacia_cyclops	50_4_8	2002
Acacia_cyclops	50_5_9	2002
Acacia_cyclops	50_5_10	2002
Acacia_cyclops	50_6_11	2002
Acacia_cyclops	50_6_12	2002
Acacia_cyclops	52_2_3	2002
Acacia_cyclops	11_2_4	2008
Acacia_cyclops	14_6_11	2008
Acacia_cyclops	24_2_4	2008
Acacia_cyclops	25_3_5	2008
Acacia_cyclops	29_3_6	2008
Acacia_cyclops	30_4_7	2008
Acacia_cyclops	42_1_1	2008
Acacia_cyclops	42_4_8	2008
Acacia_cyclops	42_6_12	2008
Acacia_cyclops	43_4_7	2008
Acacia_cyclops	44_1_2	2008
Acacia_cyclops	44_2_3	2008
Acacia_cyclops	44_2_4	2008
Acacia_cyclops	44_3_5	2008
Acacia_cyclops	44_4_7	2008
Acacia_cyclops	44_4_8	2008
Acacia_cyclops	44_5_10	2008
Acacia_cyclops	44_6_12	2008
Acacia_cyclops	49_2_3	2008
Acacia_cyclops	50_5_9	2008
Acacia_cyclops	25_2_4	2011
Acacia_cyclops	25_3_6	2011
Acacia_cyclops	25_4_8	2011
Acacia_cyclops	10_5_9	2014
Acacia_cyclops	18_2_3	2014
Acacia_cyclops	24_5_10	2014
Acacia_longifolia	1_6	2002
Acacia_longifolia	7_1	2002
Acacia_longifolia	7_3	2002
Acacia_longifolia	8_1	2002
Acacia_longifolia	8_2	2002
Acacia_longifolia	15_2	2002
Acacia_longifolia	21_2	2002
Acacia_longifolia	21_3	2002
Acacia_longifolia	22_1	2002
Acacia_longifolia	28_3	2002
Acacia_longifolia	39_1	2002
Acacia_longifolia	39_2	2002
Acacia_longifolia	39_3	2002
Acacia_longifolia	41_3	2002
Acacia_longifolia	44_1	2002
Acacia_longifolia	44_2	2002
Acacia_longifolia	44_3	2002
Acacia_longifolia	45_1	2002
Acacia_longifolia	45_2	2002
Acacia_longifolia	45_3	2002
Acacia_longifolia	47_1	2002
Acacia_longifolia	47_2	2002
Acacia_longifolia	47_3	2002
Acacia_longifolia	51_1	2002
Acacia_longifolia	51_2	2002
Acacia_longifolia	51_3	2002
Acacia_longifolia	7_1	2008
Acacia_longifolia	8_1	2008
Acacia_longifolia	41_3	2008
Acacia_longifolia	47_2	2008
Acacia_longifolia	39_2	2011
Acacia_longifolia	7_2	2014
Acacia_longifolia	43_1	2014
Acacia_longifolia	47_1	2014
Acacia_longifolia	48_3	2014
Acacia_longifolia	8_1_1	2002
Acacia_longifolia	8_2_3	2002
Acacia_longifolia	8_3_6	2002
Acacia_longifolia	8_5_9	2002
Acacia_longifolia	8_5_10	2002
Acacia_longifolia	8_6_11	2002
Acacia_longifolia	22_1_2	2002
Acacia_longifolia	39_2_3	2002
Acacia_longifolia	39_2_4	2002
Acacia_longifolia	39_3_5	2002
Acacia_longifolia	41_3_6	2002
Acacia_longifolia	41_6_11	2002
Acacia_longifolia	45_1_1	2002
Acacia_longifolia	45_1_2	2002
Acacia_longifolia	45_2_3	2002
Acacia_longifolia	45_2_4	2002
Acacia_longifolia	45_3_5	2002
Acacia_longifolia	45_3_6	2002
Acacia_longifolia	45_4_7	2002
Acacia_longifolia	45_4_8	2002
Acacia_longifolia	45_5_9	2002
Acacia_longifolia	45_5_10	2002
Acacia_longifolia	45_6_11	2002
Acacia_longifolia	45_6_12	2002
Acacia_longifolia	47_1_1	2002
Acacia_longifolia	47_1_2	2002
Acacia_longifolia	47_2_3	2002
Acacia_longifolia	47_2_4	2002
Acacia_longifolia	47_3_5	2002
Acacia_longifolia	47_3_6	2002
Acacia_longifolia	47_4_7	2002
Acacia_longifolia	47_4_8	2002
Acacia_longifolia	47_5_9	2002
Acacia_longifolia	47_5_10	2002
Acacia_longifolia	47_6_11	2002
Acacia_longifolia	47_6_12	2002
Acacia_longifolia	47_5_10	2014
Acacia_longifolia	47_6_12	2014
Acacia_mearnsii	41_3	2002
Acacia_mearnsii	33_3	2008
Acacia_melanoxylon	31_2	2002
Acacia_melanoxylon	31_3	2002
Acacia_saligna	8_1	2002
Acacia_saligna	8_2	2002
Acacia_saligna	8_3	2002
Acacia_saligna	9_1	2002
Acacia_saligna	9_2	2002
Acacia_saligna	9_3	2002
Acacia_saligna	10_1	2002
Acacia_saligna	10_2	2002
Acacia_saligna	11_1	2002
Acacia_saligna	11_2	2002
Acacia_saligna	12_1	2002
Acacia_saligna	12_2	2002
Acacia_saligna	12_3	2002
Acacia_saligna	13_1	2002
Acacia_saligna	13_2	2002
Acacia_saligna	13_3	2002
Acacia_saligna	14_2	2002
Acacia_saligna	15_1	2002
Acacia_saligna	15_2	2002
Acacia_saligna	15_3	2002
Acacia_saligna	16_1	2002
Acacia_saligna	17_2	2002
Acacia_saligna	19_2	2002
Acacia_saligna	20_1	2002
Acacia_saligna	20_2	2002
Acacia_saligna	20_3	2002
Acacia_saligna	21_1	2002
Acacia_saligna	21_2	2002
Acacia_saligna	21_3	2002
Acacia_saligna	22_1	2002
Acacia_saligna	22_2	2002
Acacia_saligna	22_3	2002
Acacia_saligna	23_1	2002
Acacia_saligna	23_2	2002
Acacia_saligna	25_1	2002
Acacia_saligna	25_2	2002
Acacia_saligna	25_3	2002
Acacia_saligna	28_1	2002
Acacia_saligna	28_3	2002
Acacia_saligna	30_3	2002
Acacia_saligna	32_1	2002
Acacia_saligna	33_1	2002
Acacia_saligna	33_2	2002
Acacia_saligna	33_3	2002
Acacia_saligna	39_1	2002
Acacia_saligna	39_2	2002
Acacia_saligna	41_1	2002
Acacia_saligna	41_2	2002
Acacia_saligna	41_3	2002
Acacia_saligna	42_2	2002
Acacia_saligna	43_1	2002
Acacia_saligna	43_2	2002
Acacia_saligna	43_3	2002
Acacia_saligna	44_1	2002
Acacia_saligna	45_4	2002
Acacia_saligna	47_2	2002
Acacia_saligna	47_3	2002
Acacia_saligna	48_1	2002
Acacia_saligna	48_2	2002
Acacia_saligna	48_3	2002
Acacia_saligna	52_1	2002
Acacia_saligna	52_2	2002
Acacia_saligna	8_1	2008
Acacia_saligna	11_1	2008
Acacia_saligna	13_1	2008
Acacia_saligna	14_1	2008
Acacia_saligna	15_1	2008
Acacia_saligna	20_1	2008
Acacia_saligna	23_1	2008
Acacia_saligna	24_3	2008
Acacia_saligna	25_2	2008
Acacia_saligna	28_1	2008
Acacia_saligna	33_2	2008
Acacia_saligna	41_1	2008
Acacia_saligna	42_2	2008
Acacia_saligna	43_1	2008
Acacia_saligna	48_1	2008
Acacia_saligna	52_1	2008
Acacia_saligna	23_1	2011
Acacia_saligna	25_2	2011
Acacia_saligna	28_1	2011
Acacia_saligna	30_2	2011
Acacia_saligna	39_2	2011
Acacia_saligna	41_1	2011
Acacia_saligna	48_1	2011
Acacia_saligna	8_1	2014
Acacia_saligna	23_1	2014
Acacia_saligna	25_2	2014
Acacia_saligna	28_1	2014
Acacia_saligna	30_2	2014
Acacia_saligna	41_5	2014
Acacia_saligna	43_1	2014
Acacia_saligna	48_1	2014
Acacia_saligna	8_1_1	2002
Acacia_saligna	8_2_3	2002
Acacia_saligna	8_3_5	2002
Acacia_saligna	8_3_6	2002
Acacia_saligna	8_4_7	2002
Acacia_saligna	8_4_8	2002
Acacia_saligna	8_5_9	2002
Acacia_saligna	8_5_10	2002
Acacia_saligna	8_6_11	2002
Acacia_saligna	8_6_12	2002
Acacia_saligna	9_2_3	2002
Acacia_saligna	9_3_5	2002
Acacia_saligna	10_2_3	2002
Acacia_saligna	10_5_10	2002
Acacia_saligna	11_1_2	2002
Acacia_saligna	11_6_11	2002
Acacia_saligna	12_1_1	2002
Acacia_saligna	12_1_2	2002
Acacia_saligna	12_2_3	2002
Acacia_saligna	12_2_4	2002
Acacia_saligna	12_3_5	2002
Acacia_saligna	12_3_6	2002
Acacia_saligna	12_4_7	2002
Acacia_saligna	12_4_8	2002
Acacia_saligna	12_5_9	2002
Acacia_saligna	12_5_10	2002
Acacia_saligna	12_6_11	2002
Acacia_saligna	13_2_4	2002
Acacia_saligna	13_3_5	2002
Acacia_saligna	13_3_6	2002
Acacia_saligna	13_4_7	2002
Acacia_saligna	13_4_8	2002
Acacia_saligna	13_5_9	2002
Acacia_saligna	13_6_11	2002
Acacia_saligna	13_6_12	2002
Acacia_saligna	14_2_3	2002
Acacia_saligna	15_2_3	2002
Acacia_saligna	15_2_4	2002
Acacia_saligna	15_3_5	2002
Acacia_saligna	15_3_6	2002
Acacia_saligna	15_4_7	2002
Acacia_saligna	15_4_8	2002
Acacia_saligna	15_5_9	2002
Acacia_saligna	15_5_10	2002
Acacia_saligna	15_6_11	2002
Acacia_saligna	15_6_12	2002
Acacia_saligna	16_1_1	2002
Acacia_saligna	17_3_5	2002
Acacia_saligna	17_4_7	2002
Acacia_saligna	17_6_11	2002
Acacia_saligna	19_2_4	2002
Acacia_saligna	19_4_7	2002
Acacia_saligna	20_1_1	2002
Acacia_saligna	20_4_7	2002
Acacia_saligna	20_4_8	2002
Acacia_saligna	20_5_9	2002
Acacia_saligna	20_6_12	2002
Acacia_saligna	21_2_3	2002
Acacia_saligna	21_3_6	2002
Acacia_saligna	21_5_10	2002
Acacia_saligna	22_1_1	2002
Acacia_saligna	22_1_2	2002
Acacia_saligna	22_2_4	2002
Acacia_saligna	22_3_5	2002
Acacia_saligna	22_3_6	2002
Acacia_saligna	22_6_11	2002
Acacia_saligna	23_2_3	2002
Acacia_saligna	23_5_9	2002
Acacia_saligna	23_6_11	2002
Acacia_saligna	25_5_9	2002
Acacia_saligna	28_1_1	2002
Acacia_saligna	28_1_2	2002
Acacia_saligna	28_2_3	2002
Acacia_saligna	28_2_4	2002
Acacia_saligna	28_3_5	2002
Acacia_saligna	28_3_6	2002
Acacia_saligna	28_4_7	2002
Acacia_saligna	28_4_8	2002
Acacia_saligna	28_5_9	2002
Acacia_saligna	28_5_10	2002
Acacia_saligna	28_6_11	2002
Acacia_saligna	28_6_12	2002
Acacia_saligna	39_1_2	2002
Acacia_saligna	39_5_10	2002
Acacia_saligna	41_1_1	2002
Acacia_saligna	41_1_2	2002
Acacia_saligna	41_2_3	2002
Acacia_saligna	41_2_4	2002
Acacia_saligna	41_3_5	2002
Acacia_saligna	41_3_6	2002
Acacia_saligna	41_4_7	2002
Acacia_saligna	41_4_8	2002
Acacia_saligna	41_5_9	2002
Acacia_saligna	41_5_10	2002
Acacia_saligna	41_6_11	2002
Acacia_saligna	41_6_12	2002
Acacia_saligna	43_1_1	2002
Acacia_saligna	43_1_2	2002
Acacia_saligna	43_2_3	2002
Acacia_saligna	43_2_4	2002
Acacia_saligna	43_3_5	2002
Acacia_saligna	43_3_6	2002
Acacia_saligna	43_4_7	2002
Acacia_saligna	43_4_8	2002
Acacia_saligna	43_5_9	2002
Acacia_saligna	43_5_10	2002
Acacia_saligna	43_6_11	2002
Acacia_saligna	43_6_12	2002
Acacia_saligna	47_6_11	2002
Acacia_saligna	48_1_2	2002
Acacia_saligna	48_2_3	2002
Acacia_saligna	48_5_10	2002
Acacia_saligna	48_6_11	2002
Acacia_saligna	52_1_1	2002
Acacia_saligna	52_1_2	2002
Acacia_saligna	52_2_3	2002
Acacia_saligna	52_2_4	2002
Acacia_saligna	52_3_5	2002
Acacia_saligna	52_3_6	2002
Acacia_saligna	52_4_7	2002
Acacia_saligna	52_4_8	2002
Acacia_saligna	52_5_9	2002
Acacia_saligna	52_5_10	2002
Acacia_saligna	52_6_11	2002
Acacia_saligna	52_6_12	2002
Acacia_saligna	13_2_4	2008
Acacia_saligna	15_1_1	2008
Acacia_saligna	15_1_2	2008
Acacia_saligna	15_2_3	2008
Acacia_saligna	15_2_4	2008
Acacia_saligna	15_3_5	2008
Acacia_saligna	15_3_6	2008
Acacia_saligna	15_4_7	2008
Acacia_saligna	15_4_8	2008
Acacia_saligna	15_5_10	2008
Acacia_saligna	15_5_9	2008
Acacia_saligna	15_6_11	2008
Acacia_saligna	15_6_12	2008
Acacia_saligna	28_2_4	2008
Acacia_saligna	28_3_5	2008
Acacia_saligna	42_2_4	2008
Acacia_saligna	42_4_8	2008
Acacia_saligna	43_1_1	2008
Acacia_saligna	43_1_2	2008
Acacia_saligna	43_2_3	2008
Acacia_saligna	43_2_4	2008
Acacia_saligna	43_3_5	2008
Acacia_saligna	43_3_6	2008
Acacia_saligna	43_4_7	2008
Acacia_saligna	43_4_8	2008
Acacia_saligna	43_5_10	2008
Acacia_saligna	43_5_9	2008
Acacia_saligna	43_6_11	2008
Acacia_saligna	43_6_12	2008
Acacia_saligna	48_1_1	2008
Acacia_saligna	48_2_3	2008
Acacia_saligna	48_3_5	2008
Acacia_saligna	48_4_7	2008
Acacia_saligna	48_6_12	2008
Acacia_saligna	52_5_10	2008
Acacia_saligna	52_6_11	2008
Acacia_saligna	8_1_2	2008
Acacia_saligna	8_2_3	2008
Acacia_saligna	8_2_4	2008
Acacia_saligna	8_3_5	2008
Acacia_saligna	8_4_7	2008
Acacia_saligna	8_5_10	2008
Acacia_saligna	8_5_8	2008
Acacia_saligna	8_5_9	2008
Acacia_saligna	8_6_11	2008
Acacia_saligna	8_6_12	2008
Acacia_saligna	23_1_1	2011
Acacia_saligna	23_4_7	2011
Acacia_saligna	28_2_4	2011
Acacia_saligna	28_3_5	2011
Acacia_saligna	28_4_8	2011
Acacia_saligna	41_1_2	2011
Acacia_saligna	41_5_10	2011
Acacia_saligna	41_5_9	2011
Acacia_saligna	48_1_1	2011
Acacia_saligna	48_2_4	2011
Acacia_saligna	48_4_7	2011
Acacia_saligna	48_5_10	2011
Acacia_saligna	48_6_11	2011
Acacia_saligna	52_1_2	2011
Acacia_saligna	52_2_3	2011
Acacia_saligna	52_3_6	2011
Acacia_saligna	52_5_10	2011
Acacia_saligna	43_2_4	2014
Acacia_saligna	43_3_5	2014
Acacia_saligna	43_3_6	2014
Acacia_saligna	43_4_7	2014
Acacia_saligna	43_5_9	2014
Acacia_saligna	43_5_10	2014
Acacia_saligna	48_1_1	2014
Acacia_saligna	48_2_4	2014
Acacia_saligna	48_3_5	2014
Acacia_saligna	48_3_6	2014
Acacia_saligna	48_4_7	2014
Acacia_saligna	48_6_11	2014
Acacia_saligna	48_6_12	2014
Acacia_saligna	52_5_10	2014
Acacia_saligna	8_2_4	2014
Acacia_saligna	8_6_12	2014
Acrolophia_capensis	38_1	2002
Acrolophia_capensis	38_2	2002
Acrolophia_capensis	40_1	2014
Adenandra_villosa	3_1	2002
Adenandra_villosa	3_2	2002
Adenandra_villosa	3_3	2002
Adenandra_villosa	24_1	2002
Adenandra_villosa	30_3	2002
Adenandra_villosa	40_1	2002
Adenandra_villosa	40_2	2002
Adenandra_villosa	40_3	2002
Adenandra_villosa	46_4	2002
Adenandra_villosa	1_5	2008
Adenandra_villosa	3_1	2008
Adenandra_villosa	23_3	2008
Adenandra_villosa	24_4	2008
Adenandra_villosa	28_6	2008
Adenandra_villosa	30_6	2008
Adenandra_villosa	38_3	2008
Adenandra_villosa	39_2	2008
Adenandra_villosa	40_1	2008
Adenandra_villosa	41_1	2008
Adenandra_villosa	44_2	2008
Adenandra_villosa	44_5	2008
Adenandra_villosa	46_5	2008
Adenandra_villosa	52_4	2008
Adenandra_villosa	28_4	2011
Adenandra_villosa	39_2	2011
Adenandra_villosa	40_1	2011
Adenandra_villosa	1_6	2014
Adenandra_villosa	3_1	2014
Adenandra_villosa	30_1	2014
Adenandra_villosa	35_6	2014
Adenandra_villosa	38_1	2014
Adenandra_villosa	39_3	2014
Adenandra_villosa	40_1	2014
Adenandra_villosa	3_3_5	2002
Adenandra_villosa	26_4_7	2002
Adenandra_villosa	30_3_5	2002
Adenandra_villosa	40_1_2	2002
Adenandra_villosa	40_2_3	2002
Adenandra_villosa	30_6_11	2008
Adenandra_villosa	38_3_6	2008
Adenandra_villosa	38_4_8	2008
Adenandra_villosa	38_5_9	2008
Adenandra_villosa	40_1_2	2008
Adenandra_villosa	40_2_3	2008
Adenandra_villosa	40_4_8	2008
Adenandra_villosa	40_6_12	2008
Adenandra_villosa	46_5_9	2008
Adenandra_villosa	52_4_7	2008
Adenandra_villosa	39_5_9	2011
Adenandra_villosa	40_1_2	2011
Adenandra_villosa	40_6_11	2011
Adenandra_villosa	1_3_6	2014
Adenandra_villosa	30_2_3	2014
Adenandra_villosa	30_6_11	2014
Adenandra_villosa	38_3_6	2014
Adenandra_villosa	38_4_7	2014
Adenandra_villosa	38_5_9	2014
Adenandra_villosa	38_6_12	2014
Adenandra_villosa	39_4_8	2014
Adenandra_villosa	39_5_9	2014
Adenandra_villosa	40_1_2	2014
Adenandra_villosa	40_2_3	2014
Adenandra_villosa	40_2_4	2014
Adenandra_villosa	40_5_10	2014
Adenandra_villosa	40_6_11	2014
Adenocline_pauciflora	24_1	2002
Adenocline_pauciflora	24_2	2002
Adenocline_pauciflora	24_3	2002
Adenocline_pauciflora	25_1	2002
Adenocline_pauciflora	25_2	2002
Adenocline_pauciflora	25_3	2002
Adenocline_pauciflora	26_1	2002
Adenocline_pauciflora	26_2	2002
Adenocline_pauciflora	43_1	2002
Adenocline_pauciflora	43_2	2002
Adenocline_pauciflora	43_3	2002
Adenocline_pauciflora	49_1	2002
Adenocline_pauciflora	49_2	2002
Adenocline_pauciflora	49_3	2002
Adenocline_pauciflora	50_1	2002
Adenocline_pauciflora	50_2	2002
Adenocline_pauciflora	50_3	2002
Adenocline_pauciflora	52_1	2002
Adenocline_pauciflora	52_2	2002
Adenocline_pauciflora	52_3	2002
Adenocline_pauciflora	25_1	2008
Adenocline_pauciflora	24_2_4	2002
Adenocline_pauciflora	26_2_3	2002
Adenocline_pauciflora	43_2_3	2002
Adenocline_pauciflora	43_3_5	2002
Adenocline_pauciflora	43_4_8	2002
Adenocline_pauciflora	43_6_12	2002
Adenocline_pauciflora	49_2_3	2002
Adenocline_pauciflora	49_3_5	2002
Adenocline_pauciflora	49_3_6	2002
Adenocline_pauciflora	49_4_7	2002
Adenocline_pauciflora	49_4_8	2002
Adenocline_pauciflora	49_5_10	2002
Adenocline_pauciflora	49_6_11	2002
Adenocline_pauciflora	49_6_12	2002
Adenocline_pauciflora	50_3_5	2002
Adenocline_pauciflora	52_1_1	2002
Adenocline_pauciflora	52_4_7	2002
Adenocline_pauciflora	52_5_9	2002
Adenocline_pauciflora	24_4_7	2008
Adenocline_pauciflora	25_2_4	2008
Agapanthus_africanus	2_1	2002
Agapanthus_africanus	2_2	2002
Agapanthus_africanus	2_3	2002
Agapanthus_africanus	3_2	2002
Agapanthus_africanus	4_1	2002
Agapanthus_africanus	4_3	2002
Agapanthus_africanus	26_3	2002
Agapanthus_africanus	30_1	2002
Agapanthus_africanus	30_3	2002
Agapanthus_africanus	31_2	2002
Agapanthus_africanus	41_6	2002
Agapanthus_africanus	3_2	2008
Agapanthus_africanus	4_1	2008
Agapanthus_africanus	30_1	2008
Agapanthus_africanus	41_2	2008
Agapanthus_africanus	30_1	2011
Agapanthus_africanus	3_5	2014
Agapanthus_africanus	30_1	2014
Agapanthus_africanus	2_2_3	2002
Agapanthus_africanus	2_2_4	2002
Agapanthus_africanus	3_2_4	2002
Agapanthus_africanus	4_6_11	2002
Agapanthus_africanus	26_4_8	2002
Agapanthus_africanus	26_5_9	2002
Agapanthus_africanus	30_4_8	2002
Agapanthus_africanus	2_4_7	2008
Agapanthus_africanus	3_2_4	2008
Agapanthus_africanus	3_3_6	2008
Agathosma_ciliaris	1_2	2002
Agathosma_ciliaris	1_3	2002
Agathosma_ciliaris	30_3	2002
Agathosma_ciliaris	3_1	2008
Agathosma_ciliaris	7_4	2008
Agathosma_ciliaris	30_1	2008
Agathosma_ciliaris	30_1	2011
Agathosma_ciliaris	30_1	2014
Agathosma_ciliaris	1_5_9	2002
Agathosma_ciliaris	1_5_10	2002
Agathosma_ciliaris	30_2_3	2002
Agathosma_ciliaris	30_2_3	2008
Agathosma_ciliaris	30_3_5	2008
Agathosma_ciliaris	30_4_7	2008
Agathosma_ciliaris	7_6_12	2008
Agathosma_ciliaris	30_3_5	2011
